REGN,C1_3,C2_3,C3_3
875,Í2,65.57,
875,Í3,103.44,
875,Í4,86.47,
875,Í7,115.09,
875,Í9.1,0.52,
875,Í10.1,1.08,
875,Í12,0.00,
880,Í1,19.27,
880,Í2,46.80,
880,Í3,94.83,
880,Í4,81.85,
880,Í7,267.88,
880,Í9.1,0.00,
880,Í10.1,1.64,
880,Í12,0.00,
889,Í1,11.55,
889,Í2,50.07,
889,Í3,66.39,
889,Í4,74.99,
889,Í7,430.49,
889,Í9.1,0.00,
889,Í10.1,0.78,
889,Í12,0.00,
901,Í1,11.70,
901,Í2,102.57,
901,Í3,108.48,
901,Í4,79.76,
901,Í7,276.10,
901,Í9.1,0.00,
901,Í10.1,2.02,
901,Í12,0.05,
902,Í1,16.17,
902,Í2,28.04,
902,Í3,67.13,
902,Í4,73.48,
902,Í7,254.75,
902,Í9.1,0.56,
902,Í10.1,1.29,
902,Í12,0.00,
903,Í1,18.37,
903,Í2,44.37,
903,Í3,72.55,
903,Í4,83.35,
903,Í7,135.47,
903,Í9.1,0.00,
903,Í10.1,0.93,
903,Í12,0.00,
912,Í1,10.58,
912,Í2,57.89,
912,Í3,68.99,
912,Í4,69.07,
912,Í7,530.00,
912,Í9.1,34.13,
912,Í10.1,1.35,
912,Í12,0.04,
914,Í1,82.87,
914,Í2,105.80,
914,Í3,106.82,
914,Í4,5.00,
914,Í7,5.84,
914,Í9.1,0.00,
914,Í10.1,0.31,
914,Í12,0.00,
917,Í1,13.31,
917,Í2,48.51,
917,Í3,82.13,
917,Í4,107.33,
917,Í7,375.97,
917,Í9.1,2.09,
917,Í10.1,2.54,
917,Í12,0.00,
918,Í1,11.37,
918,Í2,44.23,
918,Í3,59.36,
918,Í4,95.17,
918,Í7,153.86,
918,Í9.1,0.77,
918,Í10.1,2.43,
918,Í12,0.00,
927,Í1,36.15,
927,Í2,51.29,
927,Í3,71.83,
927,Í4,60.12,
927,Í7,109.93,
927,Í9.1,2.82,
927,Í10.1,2.88,
927,Í12,0.00,
930,Í1,30.89,
930,Í2,113.50,
930,Í3,114.19,
930,Í4,10.72,
930,Í7,178.49,
930,Í9.1,0.00,
930,Í10.1,0.28,
930,Í12,0.00,
931,Í1,11.16,
931,Í2,31.59,
931,Í3,66.29,
931,Í4,35.43,
931,Í7,629.51,
931,Í9.1,0.15,
931,Í10.1,0.59,
931,Í12,0.00,
933,Í1,20.01,
933,Í2,34.63,
933,Í3,72.73,
933,Í4,57.12,
933,Í7,239.13,
933,Í9.1,4.65,
933,Í10.1,1.80,
933,Í12,0.00,
937,Í1,21.52,
937,Í2,64.92,
937,Í3,75.28,
937,Í4,55.54,
937,Í7,201.87,
937,Í9.1,0.00,
937,Í10.1,0.41,
937,Í12,0.00,
948,Í1,14.16,
948,Í2,41.86,
948,Í3,59.47,
948,Í4,95.60,
948,Í7,353.18,
948,Í9.1,4.17,
948,Í10.1,0.57,
948,Í12,0.41,
963,Í1,11.65,
963,Í2,59.86,
963,Í3,137.46,
963,Í4,53.02,
963,Í7,265.99,
963,Í9.1,0.00,
963,Í10.1,1.16,
963,Í12,1.77,
965,Í1,36.23,
965,Í2,50.30,
965,Í3,108.17,
965,Í4,67.01,
965,Í7,117.04,
965,Í9.1,0.00,
965,Í10.1,1.77,
965,Í12,0.00,
967,Í1,11.99,
967,Í2,30.99,
967,Í3,51.58,
967,Í4,108.36,
967,Í7,405.95,
967,Í9.1,4.05,
967,Í10.1,0.70,
967,Í12,0.00,
969,Í1,33.04,
969,Í2,158.29,
969,Í3,324.62,
969,Í4,8.00,
969,Í7,209.89,
969,Í9.1,6.13,
969,Í10.1,0.06,
969,Í12,0.00,
970,Í1,15.20,
970,Í2,149.11,
970,Í3,101.95,
970,Í4,102.26,
970,Í7,341.83,
970,Í9.1,3.32,
970,Í10.1,1.00,
990,Í1,60.94,
990,Í2,173.58,
990,Í3,172.62,
990,Í4,54.90,
990,Í7,50.58,
990,Í9.1,0.00,
990,Í10.1,0.38,
990,Í12,0.00,
991,Í1,17.74,
991,Í2,58.95,
991,Í3,108.54,
991,Í4,70.44,
991,Í7,253.00,
991,Í9.1,0.76,
991,Í10.1,1.03,
991,Í12,0.00,
992,Í1,22.36,
992,Í2,106.42,
992,Í3,101.13,
992,Í4,99.45,
992,Í7,136.64,
992,Í9.1,17.13,
992,Í10.1,0.34,
992,Í12,0.00,
1000,Í1,12.67,
1000,Í2,34.55,
1000,Í3,72.27,
1000,Í4,86.81,
1000,Í7,387.86,
1000,Í9.1,0.00,
1000,Í10.1,0.00,
1000,Í12,19.93,
1002,Í1,21.24,
1002,Í2,58.91,
1002,Í3,72.97,
1002,Í4,62.63,
1002,Í7,289.71,
1002,Í9.1,2.42,
1002,Í10.1,2.51,
1002,Í12,0.00,
1003,Í1,26.29,
1003,Í2,118.59,
1003,Í3,119.71,
1003,Í4,13.63,
1003,Í7,270.09,
1003,Í9.1,0.00,
1003,Í10.1,1.02,
1003,Í12,0.00,
1006,Í1,41.15,
1006,Í2,73.20,
1006,Í3,76.86,
1006,Í4,93.77,
1006,Í7,0.00,
1006,Í9.1,9.28,
1006,Í10.1,0.28,
1006,Í12,0.08,
1016,Í1,18.85,
1016,Í2,71.66,
1016,Í3,202.25,
1016,Í4,15.16,
1016,Í7,238.49,
1016,Í9.1,0.00,
1016,Í10.1,0.45,
1016,Í12,0.00,
1019,Í1,12.64,
1019,Í2,74.54,
1019,Í3,119.33,
1019,Í4,28.22,
1019,Í7,385.16,
1019,Í9.1,0.00,
1019,Í10.1,0.17,
1019,Í12,0.04,
1025,Í1,11.63,
1025,Í2,80.88,
1025,Í3,113.64,
1025,Í4,103.53,
1025,Í7,513.73,
1025,Í9.1,0.00,
1025,Í10.1,1.00,
1025,Í12,0.00,
1027,Í1,57.72,
1027,Í2,83.66,
1027,Í3,75.06,
1027,Í4,54.28,
1027,Í7,39.50,
1027,Í9.1,0.00,
1027,Í10.1,0.57,
1027,Í12,0.00,
1035,Í1,43.45,
1035,Í2,95.46,
1035,Í3,71.68,
1035,Í4,31.13,
1035,Í7,131.38,
1035,Í9.1,0.00,
1035,Í10.1,0.31,
1035,Í12,0.00,
1037,Í1,203.26,
1037,Í2,329.75,
1037,Í3,331.19,
1037,Í4,28.05,
1037,Í7,0.00,
1037,Í9.1,0.00,
1037,Í10.1,0.30,
1037,Í12,0.00,
1043,Í1,13.86,
1043,Í2,30.13,
1043,Í3,54.28,
1043,Í4,109.64,
1043,Í7,386.34,
1043,Í9.1,0.00,
1043,Í10.1,2.43,
1043,Í12,2.61,
1046,Í1,74.84,
1046,Í2,68.49,
1046,Í3,124.07,
1046,Í4,32.71,
1046,Í7,76.15,
1046,Í9.1,0.81,
1046,Í10.1,0.47,
1046,Í12,0.00,
1049,Í1,14.82,
1049,Í2,30.12,
1049,Í3,71.66,
1049,Í4,67.40,
1049,Í7,151.54,
1049,Í9.1,22.46,
1049,Í10.1,1.39,
1049,Í12,0.00,
1050,Í1,16.94,
1050,Í2,27.20,
1050,Í3,53.23,
1050,Í4,117.75,
1050,Í7,425.50,
1050,Í9.1,0.00,
1050,Í10.1,0.45,
1050,Í12,0.00,
1052,Í1,47.90,
1052,Í2,100.12,
1052,Í3,100.95,
1052,Í4,24.98,
1052,Í7,103.99,
1052,Í9.1,0.00,
1052,Í10.1,0.00,
1052,Í12,0.00,
1053,Í1,23.24,
1053,Í2,38.74,
1053,Í3,67.06,
1053,Í4,79.61,
1053,Í7,137.07,
1053,Í9.1,0.00,
1053,Í10.1,0.72,
1053,Í12,13.99,
1059,Í1,30.84,
1059,Í2,71.20,
1059,Í3,110.41,
1059,Í4,12.62,
1059,Í7,235.08,
1059,Í9.1,18.55,
1059,Í10.1,2.22,
1059,Í12,0.00,
1060,Í1,14.64,
1060,Í2,90.85,
1060,Í3,68.04,
1060,Í4,67.28,
1060,Í7,382.57,
1060,Í9.1,7.55,
1060,Í10.1,0.36,
1060,Í12,0.00,
1067,Í1,14.83,
1067,Í2,67.43,
1067,Í3,65.84,
1067,Í4,27.95,
1067,Í7,485.90,
1067,Í9.1,0.00,
1067,Í10.1,0.18,
1067,Í12,0.00,
1068,Í1,30.73,
1068,Í2,66.43,
1068,Í3,81.86,
1068,Í4,89.92,
1068,Í7,154.27,
1068,Í9.1,0.00,
1068,Í10.1,1.31,
1068,Í12,0.00,
1071,Í1,16.90,
1071,Í2,184.00,
1071,Í3,128.97,
1071,Í4,98.94,
1071,Í7,339.46,
1071,Í9.1,0.64,
1071,Í10.1,1.13,
1071,Í12,0.00,
1073,Í1,10.47,
1073,Í2,80.25,
1073,Í3,74.55,
1073,Í4,72.43,
1073,Í7,293.09,
1073,Í9.1,0.00,
1073,Í10.1,0.52,
1073,Í12,0.00,
1084,Í1,17.79,
1084,Í2,37.82,
1084,Í3,55.44,
1084,Í4,106.41,
1084,Í7,179.58,
1084,Í9.1,0.75,
1084,Í10.1,1.62,
1084,Í12,0.00,
1087,Í1,21.64,
1087,Í2,110.10,
1087,Í3,167.74,
1087,Í4,40.99,
1087,Í7,191.00,
1087,Í9.1,0.00,
1087,Í10.1,2.09,
1087,Í12,0.00,
1088,Í1,17.69,
1088,Í2,79.96,
1088,Í3,82.81,
1088,Í4,52.42,
1088,Í7,215.73,
1088,Í9.1,7.20,
1088,Í10.1,1.70,
1088,Í12,0.00,
1093,Í1,36.04,
1093,Í2,27.79,
1093,Í3,51.30,
1093,Í4,77.08,
1093,Í7,123.78,
1093,Í9.1,1.48,
1093,Í10.1,2.88,
1093,Í12,0.00,
1114,Í1,30.25,
1114,Í2,76.81,
1114,Í3,74.07,
1114,Í4,101.27,
1114,Í7,142.23,
1114,Í9.1,14.52,
1114,Í10.1,0.43,
1114,Í12,0.00,
1115,Í1,11.83,
1115,Í2,62.42,
1115,Í3,67.79,
1115,Í4,107.98,
1115,Í7,499.75,
1115,Í9.1,0.00,
1115,Í10.1,2.06,
1115,Í12,0.00,
1118,Í1,17.48,
1118,Í2,88.84,
1118,Í3,87.11,
1118,Í4,28.70,
1118,Í7,283.23,
1118,Í9.1,0.00,
1118,Í10.1,1.42,
1118,Í12,0.00,
1121,Í1,20.97,
1121,Í2,50.01,
1121,Í3,59.81,
1121,Í4,101.36,
1121,Í7,104.83,
1121,Í9.1,0.00,
1121,Í10.1,2.73,
1121,Í12,0.00,
1134,Í1,60.01,
1134,Í2,95.31,
1134,Í3,95.65,
1134,Í4,58.33,
1134,Í7,106.92,
1134,Í9.1,0.81,
1134,Í10.1,2.26,
1134,Í12,0.00,
1136,Í1,20.51,
1136,Í2,55.22,
1136,Í3,66.29,
1136,Í4,118.63,
1136,Í7,220.98,
1136,Í9.1,30.72,
1136,Í10.1,0.53,
1136,Í12,0.31,
1137,Í1,21.96,
1137,Í2,38.38,
1137,Í3,60.14,
1137,Í4,54.41,
1137,Í7,176.18,
1137,Í9.1,12.96,
1137,Í10.1,2.53,
1137,Í12,0.00,
1139,Í1,12.46,
1139,Í2,52.73,
1139,Í3,61.28,
1139,Í4,31.62,
1139,Í7,590.04,
1139,Í9.1,13.13,
1139,Í10.1,2.06,
1139,Í12,0.00,
1143,Í1,88.20,
1143,Í2,124.00,
1143,Í3,123.47,
1143,Í4,1.61,
1143,Í7,97.48,
1143,Í9.1,0.16,
1143,Í10.1,1.00,
1143,Í12,0.00,
1144,Í1,14.30,
1144,Í2,77.05,
1144,Í3,91.29,
1144,Í4,68.13,
1144,Í7,426.53,
1144,Í9.1,1.78,
1144,Í10.1,1.97,
1144,Í12,0.00,
1151,Í1,22.98,
1151,Í2,82.57,
1151,Í3,104.18,
1151,Í4,76.94,
1151,Í7,261.80,
1151,Í9.1,21.95,
1151,Í10.1,2.50,
1151,Í12,0.00,
1153,Í1,16.95,
1153,Í2,105.59,
1153,Í3,78.61,
1153,Í4,76.27,
1153,Í7,356.07,
1153,Í9.1,0.00,
1153,Í10.1,0.22,
1153,Í12,0.01,
1158,Í1,25.62,
1158,Í2,105.72,
1158,Í3,121.15,
1158,Í4,36.56,
1158,Í7,120.33,
1158,Í9.1,0.00,
1158,Í10.1,1.18,
1158,Í12,0.04,
1165,Í1,67.31,
1165,Í2,68.44,
1165,Í3,120.30,
1165,Í4,28.71,
1165,Í7,59.91,
1165,Í9.1,0.00,
1165,Í10.1,2.07,
1165,Í12,0.00,
1166,Í1,25.33,
1166,Í2,78.71,
1166,Í3,121.78,
1166,Í4,58.16,
1166,Í7,136.23,
1166,Í9.1,15.45,
1166,Í10.1,0.50,
1166,Í12,0.00,
1184,Í1,18.67,
1184,Í2,27.76,
1184,Í3,94.12,
1184,Í4,57.08,
1184,Í7,224.97,
1184,Í9.1,1.94,
1184,Í10.1,1.17,
1184,Í12,0.00,
1189,Í1,11.74,
1189,Í2,37.15,
1189,Í3,91.82,
1189,Í4,50.63,
1189,Í7,192.86,
1189,Í9.1,17.95,
1189,Í10.1,0.41,
1189,Í12,0.00,
1197,Í1,27.79,
1197,Í2,83.89,
1197,Í3,92.30,
1197,Í4,117.92,
1197,Í7,190.13,
1197,Í9.1,0.00,
1197,Í10.1,0.88,
1197,Í12,0.00,
1222,Í1,13.77,
1222,Í2,68.64,
1222,Í3,66.51,
1222,Í4,46.54,
1222,Í7,318.57,
1222,Í9.1,0.63,
1222,Í10.1,1.11,
1222,Í12,0.00,
1239,Í1,96.12,
1239,Í2,5809.21,
1239,Í3,6612.27,
1239,Í4,9.32,
1239,Í7,46.11,
1239,Í9.1,0.00,
1239,Í10.1,0.37,
1239,Í12,0.00,
1242,Í1,11.33,
1242,Í2,56.42,
1242,Í3,71.74,
1242,Í4,82.07,
1242,Í7,563.82,
1242,Í9.1,0.00,
1242,Í10.1,0.55,
1242,Í12,0.00,
1244,Í1,81.52,
1244,Í2,79.75,
1244,Í3,657.02,
1244,Í4,16.05,
1244,Í7,53.91,
1244,Í9.1,0.00,
1244,Í10.1,0.51,
1244,Í12,0.00,
1249,Í1,25.77,
1249,Í2,61.65,
1249,Í3,94.20,
1249,Í4,37.67,
1249,Í7,73.44,
1249,Í9.1,0.00,
1249,Í10.1,1.30,
1249,Í12,0.00,
1250,Í1,13.68,
1250,Í2,54.14,
1250,Í3,79.48,
1250,Í4,5.78,
1250,Í7,413.63,
1250,Í9.1,0.00,
1250,Í10.1,0.88,
1250,Í12,0.00,
1276,Í1,30.41,
1276,Í2,106.29,
1276,Í3,97.88,
1276,Í4,71.79,
1276,Í7,46.31,
1276,Í9.1,4.95,
1276,Í10.1,1.52,
1276,Í12,0.00,
1277,Í1,12.52,
1277,Í2,58.38,
1277,Í3,72.27,
1277,Í4,73.39,
1277,Í7,449.05,
1277,Í9.1,0.64,
1277,Í10.1,2.47,
1277,Í12,0.00,
1280,Í1,13.58,
1280,Í2,86.80,
1280,Í3,75.23,
1280,Í4,79.30,
1280,Í7,324.75,
1280,Í9.1,16.17,
1280,Í10.1,1.77,
1280,Í12,0.00,
1281,Í1,26.59,
1281,Í2,208.77,
1281,Í3,123.08,
1281,Í4,82.70,
1281,Í7,208.21,
1281,Í9.1,0.00,
1281,Í10.1,2.22,
1281,Í12,0.00,
1282,Í1,18.88,
1282,Í2,106.84,
1282,Í3,107.05,
1282,Í4,77.73,
1282,Í7,148.38,
1282,Í9.1,20.48,
1282,Í10.1,0.34,
1282,Í12,21.08,
1284,Í1,16.61,
1284,Í2,93.20,
1284,Í3,111.63,
1284,Í4,85.87,
1284,Í7,311.51,
1284,Í9.1,0.00,
1284,Í10.1,1.35,
1284,Í12,0.00,
1288,Í1,19.48,
1288,Í2,50.64,
1288,Í3,76.33,
1288,Í4,7.56,
1288,Í7,15.32,
1288,Í9.1,0.00,
1288,Í10.1,0.79,
1288,Í12,0.00,
1291,Í1,37.17,
1291,Í2,21.21,
1291,Í3,118.49,
1291,Í4,71.92,
1291,Í7,103.96,
1291,Í9.1,0.00,
1291,Í10.1,1.21,
1291,Í12,0.00,
1293,Í1,13.93,
1293,Í2,71.79,
1293,Í3,85.32,
1293,Í4,44.58,
1293,Í7,331.99,
1293,Í9.1,0.71,
1293,Í10.1,1.97,
1293,Í12,0.00,
1307,Í1,51.88,
1307,Í2,83.51,
1307,Í3,138.93,
1307,Í4,38.99,
1307,Í7,57.51,
1307,Í9.1,0.00,
1307,Í10.1,0.12,
1307,Í12,0.17,
1309,Í1,50.27,
1309,Í2,493.74,
1309,Í3,371.11,
1309,Í4,37.32,
1309,Í7,29.48,
1309,Í9.1,0.00,
1309,Í10.1,1.17,
1309,Í12,0.00,
1312,Í1,12.76,
1312,Í2,61.00,
1312,Í3,83.86,
1312,Í4,75.55,
1312,Í7,456.13,
1312,Í9.1,0.32,
1312,Í10.1,1.64,
1312,Í12,0.00,
1317,Í1,11.94,
1317,Í2,54.77,
1317,Í3,88.18,
1317,Í4,98.97,
1317,Í7,339.28,
1317,Í9.1,0.00,
1317,Í10.1,0.87,
1317,Í12,0.00,
1319,Í1,12.08,
1319,Í2,62.33,
1319,Í3,86.27,
1319,Í4,52.80,
1319,Í7,457.39,
1319,Í9.1,0.01,
1319,Í10.1,1.96,
1319,Í12,0.00,
1329,Í1,13.69,
1329,Í2,55.53,
1329,Í3,62.66,
1329,Í4,89.95,
1329,Í7,372.17,
1329,Í9.1,0.00,
1329,Í10.1,1.92,
1329,Í12,0.00,
1343,Í1,11.31,
1343,Í2,53.68,
1343,Í3,100.74,
1343,Í4,96.12,
1343,Í7,152.24,
1343,Í9.1,0.00,
1343,Í10.1,1.85,
1343,Í12,1.54,
1352,Í1,27.18,
1352,Í2,83.09,
1352,Í3,123.21,
1352,Í4,32.72,
1352,Í7,83.65,
1352,Í9.1,1.24,
1352,Í10.1,1.36,
1352,Í12,0.00,
1354,Í1,48.75,
1354,Í2,27.92,
1354,Í3,149.46,
1354,Í4,2.64,
1354,Í7,75.82,
1354,Í9.1,0.00,
1354,Í10.1,0.00,
1354,Í12,0.00,
1370,Í1,17.88,
1370,Í2,74.51,
1370,Í3,122.50,
1370,Í4,56.67,
1370,Í7,282.01,
1370,Í9.1,0.00,
1370,Í10.1,0.17,
1370,Í12,0.00,
1376,Í1,17.32,
1376,Í2,76.69,
1376,Í3,81.47,
1376,Í4,56.45,
1376,Í7,197.61,
1376,Í9.1,0.00,
1376,Í10.1,1.32,
1376,Í12,0.00,
1378,Í1,11.86,
1378,Í2,49.86,
1378,Í3,75.49,
1378,Í4,112.02,
1378,Í7,346.31,
1378,Í9.1,0.00,
1378,Í10.1,1.87,
1378,Í12,0.00,
1398,Í1,11.61,
1398,Í2,66.44,
1398,Í3,109.24,
1398,Í4,47.19,
1398,Í7,468.08,
1398,Í9.1,9.76,
1398,Í10.1,1.94,
1398,Í12,0.00,
1399,Í1,16.55,
1399,Í2,23.87,
1399,Í3,75.74,
1399,Í4,69.94,
1399,Í7,371.43,
1399,Í9.1,0.04,
1399,Í10.1,1.57,
1399,Í12,0.00,
1405,Í1,17.81,
1405,Í2,132.07,
1405,Í3,143.89,
1405,Í4,71.82,
1405,Í7,324.02,
1405,Í9.1,0.69,
1405,Í10.1,0.68,
1405,Í12,0.00,
1411,Í1,13.56,
1411,Í2,37.91,
1411,Í3,90.37,
1411,Í4,60.08,
1411,Í7,479.91,
1411,Í9.1,2.92,
1411,Í10.1,1.71,
1411,Í12,0.01,
1414,Í1,11.66,
1414,Í2,102.40,
1414,Í3,186.14,
1414,Í4,63.80,
1414,Í7,446.01,
1414,Í9.1,0.06,
1414,Í10.1,1.07,
1414,Í12,0.00,
1415,Í1,114.57,
1415,Í2,231.31,
1415,Í3,208.28,
1415,Í4,11.93,
1415,Í7,9.40,
1415,Í9.1,0.00,
1415,Í10.1,0.98,
1415,Í12,0.00,
1439,Í1,11.57,
1439,Í2,52.50,
1439,Í3,84.35,
1439,Í4,81.25,
1439,Í7,299.71,
1439,Í9.1,0.04,
1439,Í10.1,1.56,
1439,Í12,1.79,
1441,Í1,36.41,
1441,Í2,72.21,
1441,Í3,231.62,
1441,Í4,13.69,
1441,Í7,152.23,
1441,Í9.1,0.00,
1441,Í10.1,0.69,
1441,Í12,0.00,
1455,Í1,17.12,
1455,Í2,65.46,
1455,Í3,107.99,
1455,Í4,87.13,
1455,Í7,147.98,
1455,Í9.1,0.00,
1455,Í10.1,2.47,
1455,Í12,0.00,
1459,Í1,11.56,
1459,Í2,60.07,
1459,Í3,81.51,
1459,Í4,81.13,
1459,Í7,466.37,
1459,Í9.1,0.00,
1459,Í10.1,1.82,
1459,Í12,0.00,
1460,Í1,11.54,
1460,Í2,80.39,
1460,Í3,83.39,
1460,Í4,90.23,
1460,Í7,18.83,
1460,Í9.1,0.00,
1460,Í10.1,0.83,
1460,Í12,0.00,
1470,Í1,16.29,
1470,Í2,51.59,
1470,Í3,77.23,
1470,Í4,96.89,
1470,Í7,316.03,
1470,Í9.1,2.57,
1470,Í10.1,0.41,
1470,Í12,0.02,
1478,Í1,111.57,
1478,Í2,183.78,
1478,Í3,184.14,
1478,Í4,67.94,
1478,Í7,18.53,
1478,Í9.1,0.00,
1478,Í10.1,0.00,
1478,Í12,0.00,
1481,Í1,15.02,
1481,Í2,56.27,
1481,Í3,70.21,
1481,Í4,92.42,
1481,Í7,121.61,
1481,Í9.1,0.00,
1481,Í10.1,0.91,
1481,Í12,0.66,
1521,Í1,11.75,
1521,Í2,71.92,
1521,Í3,87.92,
1521,Í4,88.39,
1521,Í7,455.24,
1521,Í9.1,0.00,
1521,Í10.1,0.71,
1521,Í12,0.00,
1555,Í1,11.65,
1555,Í2,18.02,
1555,Í3,58.83,
1555,Í4,66.68,
1555,Í7,501.47,
1555,Í9.1,5.94,
1555,Í10.1,0.20,
1555,Í12,0.77,
1557,Í1,10.93,
1557,Í2,39.65,
1557,Í3,162.03,
1557,Í4,44.90,
1557,Í7,70.84,
1557,Í9.1,0.00,
1557,Í10.1,1.88,
1557,Í12,0.00,
1573,Í1,14.15,
1573,Í2,33.06,
1573,Í3,88.51,
1573,Í4,81.41,
1573,Í7,474.42,
1573,Í9.1,7.59,
1573,Í10.1,1.19,
1573,Í12,0.16,
1574,Í1,12.08,
1574,Í2,87.65,
1574,Í3,109.11,
1574,Í4,99.88,
1574,Í7,278.00,
1574,Í9.1,0.00,
1574,Í10.1,1.64,
1574,Í12,0.00,
1581,Í1,10.55,
1581,Í2,26.47,
1581,Í3,70.86,
1581,Í4,76.50,
1581,Í7,385.29,
1581,Í9.1,0.08,
1581,Í10.1,1.01,
1581,Í12,0.00,
1586,Í1,23.91,
1586,Í2,52.95,
1586,Í3,75.38,
1586,Í4,59.67,
1586,Í7,203.64,
1586,Í9.1,17.18,
1586,Í10.1,1.26,
1586,Í12,0.00,
1598,Í1,12.22,
1598,Í2,94.50,
1598,Í3,86.37,
1598,Í4,76.86,
1598,Í7,509.67,
1598,Í9.1,0.00,
1598,Í10.1,1.65,
1598,Í12,0.00,
1608,Í1,18.37,
1608,Í2,74.24,
1608,Í3,119.36,
1608,Í4,43.44,
1608,Í7,277.64,
1608,Í9.1,0.00,
1608,Í10.1,0.98,
1608,Í12,0.00,
1614,Í1,50.37,
1614,Í2,60.40,
1614,Í3,87.85,
1614,Í4,57.91,
1614,Í7,101.53,
1614,Í10.1,1.33,
1616,Í1,15.29,
1616,Í2,52.83,
1616,Í3,101.35,
1616,Í4,77.67,
1616,Í7,379.17,
1616,Í9.1,0.16,
1616,Í10.1,2.53,
1616,Í12,1.03,
1617,Í1,16.86,
1617,Í2,40.83,
1617,Í3,55.51,
1617,Í4,95.88,
1617,Í7,335.84,
1617,Í9.1,12.32,
1617,Í10.1,0.17,
1617,Í12,10.99,
1618,Í1,32.42,
1618,Í10.1,0.00,
1618,Í12,0.00,
1618,Í15,104.73,
1618,Í16,0.00,
1618,Í16.1,84.46,85.00
1618,Í16.2,0.00,
1623,Í1,12.09,
1623,Í2,44.50,
1623,Í3,69.03,
1623,Í4,106.35,
1623,Í7,42.95,
1623,Í9.1,0.00,
1623,Ò1,3857.00,
1623,Ò2,103.00,
1623,Í10.1,1.05,
1623,Í12,0.00,
1623,Í17,138.55,
1623,Í18,102.62,
1623,Í19,0.00,
1626,Í1,12.66,
1626,Í2,73.58,
1626,Í3,75.32,
1626,Í4,86.73,
1626,Í7,500.29,
1626,Í9.1,0.07,
1626,Í10.1,0.47,
1635,Í1,13.92,
1635,Í2,28.62,
1635,Í3,58.68,
1635,Í4,40.51,
1635,Í7,388.89,
1635,Í9.1,0.60,
1635,Í10.1,2.52,
1635,Í12,0.00,
1637,Í1,13.06,
1637,Í2,49.37,
1637,Í3,75.03,
1637,Í4,84.22,
1637,Í7,444.28,
1637,Í9.1,0.01,
1637,Í10.1,1.34,
1637,Í12,0.00,
1639,Í1,32.62,
1639,Í2,62.60,
1639,Í3,67.25,
1639,Í4,74.45,
1639,Í7,143.71,
1639,Í9.1,9.41,
1639,Í10.1,1.12,
1639,Í12,12.42,
1640,Í1,20.10,
1640,Í2,58.03,
1640,Í3,66.69,
1640,Í4,48.93,
1640,Í7,231.46,
1640,Í9.1,0.05,
1640,Í10.1,1.90,
1640,Í12,0.00,
1657,Í1,11.57,
1657,Í2,56.13,
1657,Í3,88.20,
1657,Í4,48.60,
1657,Í7,382.08,
1657,Í9.1,17.70,
1657,Í10.1,0.94,
1657,Í12,0.04,
1659,Í1,11.44,
1659,Í2,62.82,
1659,Í3,80.74,
1659,Í4,47.79,
1659,Í7,371.34,
1659,Í10.1,1.10,
1661,Í1,56.41,
1661,Í2,112.82,
1661,Í3,113.78,
1661,Í4,32.04,
1661,Í7,111.95,
1661,Í9.1,0.18,
1661,Í10.1,1.10,
1661,Í12,0.00,
1663,Í1,65.82,
1663,Í2,40.82,
1663,Í3,1359.76,
1663,Í4,0.00,
1663,Í7,0.00,
1663,Í9.1,0.00,
1663,Í10.1,0.00,
1663,Í12,0.00,
1671,Í1,14.15,
1671,Í2,83.78,
1671,Í3,90.68,
1671,Í4,109.95,
1671,Í7,505.48,
1671,Í9.1,0.05,
1671,Í10.1,0.25,
1671,Í12,0.00,
1673,Í1,39.59,
1673,Í2,41.82,
1673,Í3,92.58,
1673,Í4,37.36,
1673,Í7,152.50,
1673,Í9.1,15.10,
1673,Í10.1,2.38,
1673,Í12,0.00,
1675,Í1,27.89,
1675,Í2,75.78,
1675,Í3,107.62,
1675,Í4,60.07,
1675,Í7,98.01,
1675,Í9.1,0.00,
1675,Í10.1,1.62,
1675,Í12,0.00,
1677,Í1,12.26,
1677,Í2,86.01,
1677,Í3,61.42,
1677,Í4,24.58,
1677,Í7,439.33,
1677,Í9.1,1.73,
1677,Í10.1,0.26,
1677,Í12,0.00,
1679,Í1,85.91,
1679,Í2,147.05,
1679,Í3,527.74,
1679,Í4,25.97,
1679,Í7,90.31,
1679,Í9.1,0.00,
1679,Í10.1,0.95,
1679,Í12,0.00,
1680,Í1,32.48,
1680,Í2,51.38,
1680,Í3,70.77,
1680,Í4,74.76,
1680,Í7,160.34,
1680,Í9.1,0.00,
1680,Í10.1,0.00,
1680,Í12,0.00,
1684,Í1,27.79,
1684,Í2,53.63,
1684,Í3,74.32,
1684,Í4,1.07,
1684,Í7,225.74,
1684,Í9.1,0.00,
1684,Í10.1,0.15,
1684,Í12,0.00,
1697,Í1,34.14,
1697,Í2,44.05,
1697,Í3,124.84,
1697,Í4,30.51,
1697,Í7,207.93,
1697,Í9.1,0.00,
1697,Í10.1,0.05,
1697,Í12,0.00,
1701,Í1,19.68,
1701,Í2,41.04,
1701,Í3,90.08,
1701,Í4,84.33,
1701,Í7,240.44,
1701,Í9.1,0.00,
1701,Í10.1,2.69,
1701,Í12,0.00,
1704,Í1,28.02,
1704,Í2,91.91,
1704,Í3,98.17,
1704,Í4,48.35,
1704,Í7,192.53,
1704,Í9.1,0.00,
1704,Í10.1,0.60,
1704,Í12,0.00,
