REGN,C1_3,C2_3,C3_3
880,Í1,18.85,
880,Í2,51.26,
880,Í3,84.79,
880,Í4,83.65,
880,Í7,277.43,
880,Í9.1,0.00,
880,Í10.1,2.10,
880,Í12,0.00,
889,Í1,12.82,
889,Í2,55.07,
889,Í3,73.00,
889,Í4,62.78,
889,Í7,337.99,
889,Í9.1,0.00,
889,Í10.1,0.50,
889,Í12,0.00,
901,Í1,12.14,
901,Í2,157.27,
901,Í3,133.06,
901,Í4,62.85,
901,Í7,257.77,
901,Í9.1,0.00,
901,Í10.1,2.09,
901,Í12,0.04,
902,Í1,15.94,
902,Í2,25.59,
902,Í3,63.26,
902,Í4,73.78,
902,Í7,235.33,
902,Í9.1,0.78,
902,Í10.1,1.31,
902,Í12,0.00,
903,Í1,16.89,
903,Í2,39.67,
903,Í3,61.29,
903,Í4,91.74,
903,Í7,144.78,
903,Í9.1,0.00,
903,Í10.1,1.45,
903,Í12,0.00,
912,Í1,10.34,
912,Í2,48.24,
912,Í3,62.22,
912,Í4,70.31,
912,Í7,501.00,
912,Í9.1,33.93,
912,Í10.1,1.40,
912,Í12,0.04,
914,Í1,70.17,
914,Í2,75.24,
914,Í3,77.89,
914,Í4,12.17,
914,Í7,17.76,
914,Í9.1,0.00,
914,Í10.1,0.47,
914,Í12,0.00,
917,Í1,13.21,
917,Í2,69.79,
917,Í3,79.03,
917,Í4,97.92,
917,Í7,382.20,
917,Í9.1,2.16,
917,Í10.1,2.64,
917,Í12,0.00,
918,Í1,11.48,
918,Í2,42.53,
918,Í3,64.11,
918,Í4,99.40,
918,Í7,127.46,
918,Í9.1,0.76,
918,Í10.1,2.60,
918,Í12,0.00,
927,Í1,33.60,
927,Í2,45.23,
927,Í3,67.72,
927,Í4,55.30,
927,Í7,113.22,
927,Í9.1,2.81,
927,Í10.1,2.88,
927,Í12,0.00,
930,Í1,28.04,
930,Í2,104.81,
930,Í3,102.92,
930,Í4,15.38,
930,Í7,222.78,
930,Í9.1,0.00,
930,Í10.1,0.00,
930,Í12,0.00,
931,Í1,10.97,
931,Í2,33.41,
931,Í3,55.38,
931,Í4,39.70,
931,Í7,647.95,
931,Í9.1,0.15,
931,Í10.1,0.53,
931,Í12,0.00,
933,Í1,21.43,
933,Í2,50.57,
933,Í3,62.62,
933,Í4,51.90,
933,Í7,209.35,
933,Í9.1,0.97,
933,Í10.1,1.41,
933,Í12,0.00,
937,Í1,22.44,
937,Í2,64.63,
937,Í3,79.71,
937,Í4,62.45,
937,Í7,194.18,
937,Í9.1,0.00,
937,Í10.1,0.37,
937,Í12,0.00,
948,Í1,11.25,
948,Í2,40.13,
948,Í3,62.35,
948,Í4,116.58,
948,Í7,459.69,
948,Í9.1,4.15,
948,Í10.1,0.35,
948,Í12,0.44,
963,Í1,11.53,
963,Í2,93.00,
963,Í3,124.53,
963,Í4,58.72,
963,Í7,240.29,
963,Í9.1,0.00,
963,Í10.1,1.33,
963,Í12,7.65,
965,Í1,28.12,
965,Í2,98.43,
965,Í3,102.52,
965,Í4,52.91,
965,Í7,141.17,
965,Í9.1,0.00,
965,Í10.1,2.04,
965,Í12,0.00,
967,Í1,10.63,
967,Í2,31.00,
967,Í3,56.57,
967,Í4,96.21,
967,Í7,450.15,
967,Í9.1,7.48,
967,Í10.1,0.72,
967,Í12,0.00,
969,Í1,33.86,
969,Í2,168.46,
969,Í3,224.43,
969,Í4,8.46,
969,Í7,199.65,
969,Í9.1,6.03,
969,Í10.1,0.04,
969,Í12,0.00,
970,Í1,14.62,
970,Í2,104.68,
970,Í3,62.97,
970,Í4,88.40,
970,Í7,380.82,
970,Í9.1,3.25,
970,Í10.1,1.01,
990,Í1,51.14,
990,Í2,107.88,
990,Í3,87.68,
990,Í4,53.99,
990,Í7,76.21,
990,Í9.1,0.00,
990,Í10.1,0.34,
990,Í12,0.00,
991,Í1,17.17,
991,Í2,69.00,
991,Í3,99.63,
991,Í4,79.13,
991,Í7,211.83,
991,Í9.1,0.75,
991,Í10.1,1.30,
991,Í12,0.00,
992,Í1,25.95,
992,Í2,125.35,
992,Í3,115.19,
992,Í4,97.11,
992,Í7,150.64,
992,Í9.1,19.09,
992,Í10.1,0.38,
992,Í12,0.00,
1000,Í1,11.78,
1000,Í2,28.70,
1000,Í3,61.76,
1000,Í4,88.01,
1000,Í7,430.72,
1000,Í9.1,0.00,
1000,Í10.1,0.01,
1000,Í12,19.95,
1002,Í1,20.56,
1002,Í2,68.97,
1002,Í3,82.54,
1002,Í4,44.42,
1002,Í7,292.74,
1002,Í9.1,2.49,
1002,Í10.1,2.55,
1002,Í12,0.00,
1003,Í1,23.34,
1003,Í2,143.20,
1003,Í3,125.10,
1003,Í4,22.85,
1003,Í7,274.84,
1003,Í9.1,0.00,
1003,Í10.1,0.94,
1003,Í12,0.00,
1006,Í1,44.90,
1006,Í2,82.98,
1006,Í3,85.97,
1006,Í4,92.89,
1006,Í7,0.00,
1006,Í9.1,6.98,
1006,Í10.1,0.32,
1006,Í12,0.08,
1016,Í1,21.58,
1016,Í2,157.20,
1016,Í3,127.39,
1016,Í4,14.81,
1016,Í7,178.05,
1016,Í9.1,0.00,
1016,Í10.1,0.52,
1016,Í12,0.00,
1025,Í1,10.24,
1025,Í2,42.55,
1025,Í3,68.94,
1025,Í4,99.27,
1025,Í7,643.34,
1025,Í9.1,0.04,
1025,Í10.1,1.85,
1025,Í12,0.00,
1027,Í1,56.16,
1027,Í2,77.16,
1027,Í3,75.54,
1027,Í4,55.40,
1027,Í7,41.94,
1027,Í9.1,0.00,
1027,Í10.1,0.53,
1027,Í12,0.00,
1035,Í1,41.09,
1035,Í2,99.27,
1035,Í3,80.86,
1035,Í4,29.97,
1035,Í7,137.40,
1035,Í9.1,0.00,
1035,Í10.1,0.61,
1035,Í12,0.00,
1037,Í1,193.97,
1037,Í2,342.84,
1037,Í3,349.75,
1037,Í4,29.17,
1037,Í7,0.00,
1037,Í9.1,0.00,
1037,Í10.1,0.29,
1037,Í12,0.00,
1043,Í1,15.11,
1043,Í2,29.65,
1043,Í3,60.77,
1043,Í4,105.35,
1043,Í7,350.39,
1043,Í9.1,0.00,
1043,Í10.1,2.46,
1043,Í12,0.00,
1046,Í1,75.21,
1046,Í2,68.41,
1046,Í3,113.91,
1046,Í4,30.09,
1046,Í7,72.66,
1046,Í9.1,0.73,
1046,Í10.1,0.41,
1046,Í12,0.00,
1049,Í1,15.04,
1049,Í2,52.43,
1049,Í3,66.53,
1049,Í4,70.19,
1049,Í7,126.14,
1049,Í9.1,2.43,
1049,Í10.1,1.57,
1049,Í12,0.00,
1050,Í1,17.51,
1050,Í2,39.12,
1050,Í3,56.22,
1050,Í4,112.47,
1050,Í7,404.59,
1050,Í9.1,0.00,
1050,Í10.1,0.85,
1050,Í12,0.00,
1052,Í1,53.92,
1052,Í2,114.19,
1052,Í3,115.62,
1052,Í4,31.95,
1052,Í7,90.79,
1052,Í9.1,0.00,
1052,Í10.1,0.00,
1052,Í12,0.00,
1053,Í1,20.92,
1053,Í2,37.55,
1053,Í3,55.08,
1053,Í4,93.75,
1053,Í7,205.56,
1053,Í9.1,0.00,
1053,Í10.1,0.73,
1053,Í12,15.21,
1059,Í1,27.12,
1059,Í2,49.96,
1059,Í3,71.85,
1059,Í4,16.51,
1059,Í7,242.00,
1059,Í9.1,20.60,
1059,Í10.1,2.42,
1059,Í12,0.00,
1060,Í1,13.13,
1060,Í2,91.74,
1060,Í3,82.08,
1060,Í4,82.04,
1060,Í7,438.65,
1060,Í9.1,7.44,
1060,Í10.1,0.16,
1060,Í12,0.00,
1067,Í1,14.59,
1067,Í2,49.74,
1067,Í3,70.77,
1067,Í4,54.52,
1067,Í7,479.82,
1067,Í9.1,0.00,
1067,Í10.1,0.13,
1067,Í12,0.00,
1068,Í1,30.70,
1068,Í2,75.55,
1068,Í3,84.32,
1068,Í4,98.64,
1068,Í7,149.70,
1068,Í9.1,0.00,
1068,Í10.1,1.25,
1071,Í1,16.31,
1071,Í2,189.62,
1071,Í3,122.73,
1071,Í4,92.68,
1071,Í7,306.83,
1071,Í9.1,0.59,
1071,Í10.1,1.11,
1071,Í12,0.00,
1073,Í1,11.28,
1073,Í2,33.16,
1073,Í3,56.96,
1073,Í4,65.41,
1073,Í7,278.46,
1073,Í9.1,0.00,
1073,Í10.1,0.43,
1073,Í12,0.00,
1084,Í1,18.80,
1084,Í2,36.95,
1084,Í3,54.80,
1084,Í4,98.96,
1084,Í7,141.11,
1084,Í9.1,0.37,
1084,Í10.1,1.37,
1084,Í12,0.00,
1087,Í1,31.15,
1087,Í2,109.36,
1087,Í3,115.04,
1087,Í4,46.66,
1087,Í7,184.57,
1087,Í9.1,0.00,
1087,Í10.1,2.34,
1087,Í12,0.00,
1088,Í1,16.56,
1088,Í2,75.70,
1088,Í3,75.56,
1088,Í4,59.31,
1088,Í7,224.20,
1088,Í9.1,8.12,
1088,Í10.1,1.66,
1088,Í12,0.00,
1093,Í1,41.18,
1093,Í2,53.60,
1093,Í3,66.81,
1093,Í4,61.87,
1093,Í7,88.36,
1093,Í9.1,1.40,
1093,Í10.1,2.73,
1093,Í12,0.00,
1114,Í1,29.95,
1114,Í2,88.02,
1114,Í3,77.27,
1114,Í4,91.17,
1114,Í7,139.15,
1114,Í9.1,14.33,
1114,Í10.1,0.45,
1114,Í12,0.00,
1115,Í1,11.40,
1115,Í2,71.58,
1115,Í3,76.13,
1115,Í4,97.38,
1115,Í7,516.94,
1115,Í9.1,0.00,
1115,Í10.1,2.17,
1115,Í12,0.00,
1118,Í1,18.64,
1118,Í2,70.37,
1118,Í3,72.61,
1118,Í4,22.76,
1118,Í7,303.70,
1118,Í9.1,0.00,
1118,Í10.1,1.38,
1118,Í12,0.00,
1121,Í1,21.91,
1121,Í2,47.25,
1121,Í3,53.82,
1121,Í4,85.11,
1121,Í7,57.56,
1121,Í9.1,0.00,
1121,Í10.1,2.39,
1121,Í12,0.00,
1134,Í1,59.46,
1134,Í2,122.81,
1134,Í3,122.81,
1134,Í4,50.42,
1134,Í7,105.19,
1134,Í9.1,0.77,
1134,Í10.1,2.76,
1134,Í12,0.00,
1136,Í1,20.43,
1136,Í2,48.24,
1136,Í3,57.73,
1136,Í4,110.68,
1136,Í7,219.52,
1136,Í9.1,19.77,
1136,Í10.1,0.89,
1136,Í12,0.29,
1137,Í1,20.53,
1137,Í2,57.06,
1137,Í3,57.78,
1137,Í4,52.86,
1137,Í7,187.67,
1137,Í9.1,13.79,
1137,Í10.1,2.63,
1137,Í12,0.00,
1139,Í1,13.18,
1139,Í2,46.46,
1139,Í3,61.58,
1139,Í4,78.67,
1139,Í7,552.01,
1139,Í9.1,18.21,
1139,Í10.1,2.01,
1139,Í12,0.00,
1143,Í1,87.57,
1143,Í2,142.85,
1143,Í3,140.69,
1143,Í4,1.48,
1143,Í7,0.00,
1143,Í9.1,0.00,
1143,Í10.1,0.96,
1143,Í12,0.00,
1144,Í1,14.22,
1144,Í2,80.91,
1144,Í3,85.26,
1144,Í4,67.63,
1144,Í7,452.23,
1144,Í9.1,1.70,
1144,Í10.1,1.80,
1144,Í12,0.00,
1151,Í1,23.11,
1151,Í2,89.72,
1151,Í3,108.95,
1151,Í4,71.05,
1151,Í7,239.51,
1151,Í9.1,20.82,
1151,Í10.1,2.36,
1151,Í12,0.00,
1153,Í1,18.18,
1153,Í2,120.21,
1153,Í3,72.68,
1153,Í4,59.27,
1153,Í7,319.90,
1153,Í9.1,0.00,
1153,Í10.1,0.58,
1153,Í12,0.01,
1158,Í1,25.62,
1158,Í2,99.95,
1158,Í3,120.33,
1158,Í4,40.60,
1158,Í7,109.67,
1158,Í10.1,1.27,
1158,Í12,0.04,
1165,Í1,64.65,
1165,Í2,86.75,
1165,Í3,110.53,
1165,Í4,39.62,
1165,Í7,63.14,
1165,Í9.1,0.00,
1165,Í10.1,2.14,
1165,Í12,0.00,
1166,Í1,23.38,
1166,Í2,62.68,
1166,Í3,96.38,
1166,Í4,71.52,
1166,Í7,152.26,
1166,Í9.1,15.70,
1166,Í10.1,0.57,
1166,Í12,0.00,
1184,Í1,18.48,
1184,Í2,34.10,
1184,Í3,87.13,
1184,Í4,52.65,
1184,Í7,234.48,
1184,Í9.1,1.86,
1184,Í10.1,1.35,
1184,Í12,0.00,
1189,Í1,12.75,
1189,Í2,127.27,
1189,Í3,176.10,
1189,Í4,47.15,
1189,Í7,137.17,
1189,Í9.1,17.82,
1189,Í10.1,0.56,
1189,Í12,0.00,
1197,Í1,28.78,
1197,Í2,87.93,
1197,Í3,93.21,
1197,Í4,82.22,
1197,Í7,182.63,
1197,Í9.1,0.00,
1197,Í10.1,0.00,
1197,Í12,0.00,
1222,Í1,12.73,
1222,Í2,72.54,
1222,Í3,90.29,
1222,Í4,52.53,
1222,Í7,338.79,
1222,Í9.1,2.47,
1222,Í10.1,1.15,
1222,Í12,0.00,
1239,Í1,86.49,
1239,Í2,1161.39,
1239,Í3,2000.32,
1239,Í4,7.87,
1239,Í7,58.50,
1239,Í9.1,0.00,
1239,Í10.1,0.32,
1239,Í12,0.00,
1242,Í1,11.10,
1242,Í2,67.27,
1242,Í3,85.26,
1242,Í4,74.92,
1242,Í7,564.18,
1242,Í9.1,0.00,
1242,Í10.1,0.56,
1242,Í12,0.00,
1244,Í1,86.86,
1244,Í2,73.52,
1244,Í3,581.38,
1244,Í4,16.43,
1244,Í7,56.88,
1244,Í9.1,0.00,
1244,Í10.1,0.48,
1244,Í12,0.00,
1249,Í1,52.47,
1249,Í2,90.06,
1249,Í3,115.25,
1249,Í4,20.44,
1249,Í7,20.83,
1249,Í9.1,7.44,
1249,Í10.1,2.32,
1249,Í12,0.00,
1250,Í1,14.71,
1250,Í2,53.61,
1250,Í3,82.23,
1250,Í4,4.42,
1250,Í7,328.34,
1250,Í9.1,0.00,
1250,Í10.1,0.55,
1250,Í12,0.00,
1276,Í1,28.00,
1276,Í2,81.63,
1276,Í3,87.97,
1276,Í4,83.45,
1276,Í7,56.02,
1276,Í9.1,0.74,
1276,Í10.1,1.50,
1276,Í12,0.00,
1277,Í1,11.11,
1277,Í2,71.80,
1277,Í3,84.49,
1277,Í4,97.43,
1277,Í7,472.93,
1277,Í9.1,1.00,
1277,Í10.1,2.71,
1277,Í12,0.00,
1280,Í1,12.69,
1280,Í2,84.81,
1280,Í3,78.32,
1280,Í4,78.59,
1280,Í7,325.49,
1280,Í9.1,15.68,
1280,Í10.1,1.73,
1280,Í12,0.00,
1281,Í1,25.81,
1281,Í2,151.85,
1281,Í3,136.06,
1281,Í4,104.27,
1281,Í7,205.95,
1281,Í9.1,0.00,
1281,Í10.1,2.01,
1281,Í12,0.00,
1282,Í1,18.84,
1282,Í2,53.99,
1282,Í3,69.14,
1282,Í4,69.82,
1282,Í7,122.60,
1282,Í9.1,0.00,
1282,Í10.1,0.68,
1282,Í12,22.45,
1284,Í1,12.70,
1284,Í2,67.69,
1284,Í3,101.01,
1284,Í4,85.34,
1284,Í7,496.67,
1284,Í9.1,0.00,
1284,Í10.1,1.26,
1284,Í12,0.00,
1288,Í1,16.10,
1288,Í2,40.07,
1288,Í3,65.70,
1288,Í4,8.88,
1288,Í7,46.44,
1288,Í9.1,0.00,
1288,Í10.1,0.88,
1288,Í12,0.00,
1291,Í1,35.51,
1291,Í2,46.57,
1291,Í3,108.80,
1291,Í4,86.49,
1291,Í7,131.56,
1291,Í9.1,0.00,
1291,Í10.1,1.08,
1291,Í12,0.00,
1293,Í1,14.24,
1293,Í2,66.70,
1293,Í3,77.24,
1293,Í4,39.80,
1293,Í7,270.43,
1293,Í9.1,0.66,
1293,Í10.1,1.81,
1293,Í12,0.00,
1307,Í1,48.97,
1307,Í2,54.27,
1307,Í3,131.66,
1307,Í4,34.55,
1307,Í7,65.65,
1307,Í9.1,0.00,
1307,Í10.1,0.12,
1307,Í12,0.13,
1309,Í1,93.26,
1309,Í2,416.11,
1309,Í3,316.75,
1309,Í4,29.62,
1309,Í7,0.00,
1309,Í9.1,0.00,
1309,Í10.1,0.74,
1309,Í12,0.00,
1312,Í1,12.79,
1312,Í2,80.29,
1312,Í3,71.93,
1312,Í4,79.59,
1312,Í7,436.77,
1312,Í9.1,0.32,
1312,Í10.1,1.74,
1312,Í12,0.00,
1317,Í1,11.11,
1317,Í2,56.81,
1317,Í3,64.44,
1317,Í4,107.23,
1317,Í7,386.71,
1317,Í9.1,0.00,
1317,Í10.1,0.80,
1317,Í12,0.00,
1319,Í1,11.09,
1319,Í2,57.90,
1319,Í3,81.70,
1319,Í4,55.73,
1319,Í7,515.41,
1319,Í9.1,0.02,
1319,Í10.1,2.02,
1319,Í12,0.00,
1326,Í1,11.26,
1326,Í2,38.50,
1326,Í3,59.23,
1326,Í4,78.21,
1326,Í7,388.67,
1326,Í9.1,0.00,
1326,Í10.1,0.13,
1326,Í12,9.86,
1329,Í1,13.30,
1329,Í2,54.75,
1329,Í3,69.76,
1329,Í4,93.49,
1329,Í7,347.68,
1329,Í9.1,0.00,
1329,Í10.1,2.15,
1329,Í12,0.00,
1343,Í1,11.44,
1343,Í2,50.41,
1343,Í3,99.60,
1343,Í4,96.30,
1343,Í7,130.16,
1343,Í9.1,0.00,
1343,Í10.1,1.86,
1343,Í12,1.36,
1352,Í1,22.26,
1352,Í2,70.80,
1352,Í3,104.74,
1352,Í4,35.09,
1352,Í7,135.59,
1352,Í9.1,1.16,
1352,Í10.1,1.37,
1352,Í12,0.00,
1354,Í1,53.87,
1354,Í2,48.07,
1354,Í3,275.89,
1354,Í4,0.28,
1354,Í7,63.49,
1354,Í9.1,0.00,
1354,Í10.1,0.00,
1354,Í12,0.00,
1370,Í1,16.61,
1370,Í2,92.43,
1370,Í3,121.38,
1370,Í4,60.79,
1370,Í7,255.83,
1370,Í9.1,0.00,
1370,Í10.1,0.31,
1370,Í12,0.00,
1376,Í1,17.37,
1376,Í2,71.68,
1376,Í3,74.58,
1376,Í4,56.01,
1376,Í7,193.18,
1376,Í9.1,0.00,
1376,Í10.1,1.28,
1376,Í12,0.00,
1378,Í1,10.73,
1378,Í2,37.41,
1378,Í3,68.51,
1378,Í4,96.90,
1378,Í7,369.09,
1378,Í9.1,0.00,
1378,Í10.1,1.71,
1378,Í12,0.00,
1398,Í1,11.42,
1398,Í2,71.27,
1398,Í3,81.61,
1398,Í4,58.77,
1398,Í7,452.80,
1398,Í9.1,9.10,
1398,Í10.1,1.99,
1398,Í12,0.00,
1399,Í1,14.29,
1399,Í2,28.25,
1399,Í3,62.30,
1399,Í4,89.85,
1399,Í7,462.86,
1399,Í9.1,0.00,
1399,Í10.1,2.92,
1399,Í12,0.00,
1405,Í1,15.09,
1405,Í2,99.59,
1405,Í3,105.81,
1405,Í4,117.11,
1405,Í7,384.20,
1405,Í9.1,10.60,
1405,Í10.1,0.74,
1405,Í12,0.00,
1411,Í1,12.88,
1411,Í2,21.11,
1411,Í3,69.70,
1411,Í4,60.21,
1411,Í7,527.40,
1411,Í9.1,2.38,
1411,Í10.1,1.72,
1411,Í12,0.01,
1414,Í1,11.45,
1414,Í2,67.77,
1414,Í3,171.00,
1414,Í4,60.88,
1414,Í7,460.04,
1414,Í9.1,0.06,
1414,Í10.1,1.03,
1414,Í12,0.00,
1415,Í1,169.29,
1415,Í2,66.48,
1415,Í3,302.58,
1415,Í4,0.00,
1415,Í7,22.43,
1415,Í9.1,0.00,
1415,Í10.1,0.00,
1415,Í12,0.00,
1439,Í1,11.43,
1439,Í2,49.17,
1439,Í3,82.88,
1439,Í4,87.76,
1439,Í7,306.52,
1439,Í9.1,0.03,
1439,Í10.1,1.41,
1439,Í12,1.74,
1441,Í1,37.51,
1441,Í2,121.46,
1441,Í3,218.07,
1441,Í4,12.58,
1441,Í7,108.71,
1441,Í9.1,0.00,
1441,Í10.1,0.89,
1441,Í12,0.00,
1455,Í1,16.14,
1455,Í2,69.02,
1455,Í3,95.23,
1455,Í4,93.84,
1455,Í7,173.56,
1455,Í9.1,0.00,
1455,Í10.1,2.41,
1455,Í12,0.00,
1459,Í1,12.98,
1459,Í2,39.51,
1459,Í3,70.57,
1459,Í4,76.85,
1459,Í7,402.05,
1459,Í9.1,0.00,
1459,Í10.1,1.80,
1459,Í12,0.00,
1460,Í1,11.29,
1460,Í2,82.97,
1460,Í3,103.12,
1460,Í4,104.94,
1460,Í7,16.82,
1460,Í9.1,0.00,
1460,Í10.1,0.71,
1460,Í12,0.00,
1470,Í1,15.03,
1470,Í2,66.96,
1470,Í3,66.35,
1470,Í4,76.23,
1470,Í7,346.99,
1470,Í9.1,4.72,
1470,Í10.1,0.36,
1470,Í12,0.02,
1478,Í1,116.11,
1478,Í2,246.27,
1478,Í3,243.92,
1478,Í4,61.36,
1478,Í7,16.89,
1478,Í9.1,1.19,
1478,Í10.1,1.20,
1478,Í12,0.00,
1481,Í1,14.44,
1481,Í2,56.87,
1481,Í3,76.37,
1481,Í4,92.60,
1481,Í7,132.72,
1481,Í9.1,0.00,
1481,Í10.1,0.93,
1481,Í12,0.64,
1521,Í1,12.44,
1521,Í2,52.35,
1521,Í3,73.62,
1521,Í4,84.10,
1521,Í7,389.27,
1521,Í9.1,0.00,
1521,Í10.1,0.54,
1521,Í12,0.00,
1555,Í1,12.05,
1555,Í2,32.55,
1555,Í3,55.57,
1555,Í4,68.56,
1555,Í7,459.58,
1555,Í9.1,6.14,
1555,Í10.1,0.18,
1555,Í12,0.79,
1557,Í1,12.05,
1557,Í2,57.71,
1557,Í3,179.79,
1557,Í4,43.62,
1557,Í7,48.49,
1557,Í9.1,0.00,
1557,Í10.1,1.63,
1557,Í12,0.00,
1573,Í1,13.44,
1573,Í2,49.72,
1573,Í3,76.15,
1573,Í4,101.53,
1573,Í7,468.69,
1573,Í9.1,8.59,
1573,Í10.1,0.92,
1573,Í12,0.16,
1574,Í1,11.65,
1574,Í2,70.69,
1574,Í3,77.93,
1574,Í4,105.01,
1574,Í7,258.03,
1574,Í9.1,0.00,
1574,Í10.1,1.77,
1574,Í12,0.00,
1581,Í1,10.74,
1581,Í2,27.09,
1581,Í3,72.81,
1581,Í4,67.31,
1581,Í7,406.18,
1581,Í9.1,0.07,
1581,Í10.1,1.34,
1581,Í12,0.00,
1586,Í1,27.68,
1586,Í2,49.38,
1586,Í3,79.88,
1586,Í4,64.40,
1586,Í7,158.94,
1586,Í9.1,18.97,
1586,Í10.1,2.15,
1586,Í12,0.00,
1598,Í1,14.78,
1598,Í2,75.34,
1598,Í3,73.45,
1598,Í4,71.02,
1598,Í7,413.60,
1598,Í9.1,0.00,
1598,Í10.1,1.37,
1598,Í12,0.00,
1608,Í1,15.54,
1608,Í2,69.00,
1608,Í3,77.15,
1608,Í4,46.47,
1608,Í7,357.08,
1608,Í9.1,0.00,
1608,Í10.1,0.59,
1608,Í12,0.00,
1614,Í1,48.34,
1614,Í2,64.49,
1614,Í3,93.60,
1614,Í4,41.29,
1614,Í7,117.11,
1614,Í10.1,0.92,
1616,Í1,14.99,
1616,Í2,61.09,
1616,Í3,97.21,
1616,Í4,80.99,
1616,Í7,395.78,
1616,Í9.1,0.03,
1616,Í10.1,2.40,
1616,Í12,1.03,
1617,Í1,17.20,
1617,Í2,58.96,
1617,Í3,71.48,
1617,Í4,85.11,
1617,Í7,314.93,
1617,Í9.1,16.15,
1617,Í10.1,2.67,
1617,Í12,10.93,
1618,Í1,27.19,
1618,Í10.1,0.00,
1618,Í12,0.00,
1618,Í15,101.69,
1618,Í16,0.00,
1618,Í16.1,100.91,85.00
1618,Í16.2,0.00,
1623,Í1,10.95,
1623,Í2,36.16,
1623,Í3,67.50,
1623,Í4,115.48,
1623,Í7,42.70,
1623,Í9.1,0.00,
1623,Ò1,4388.00,
1623,Ò2,103.00,
1623,Í10.1,1.11,
1623,Í12,0.00,
1623,Í17,150.31,
1623,Í18,103.46,
1623,Í19,0.00,
1626,Í1,12.08,
1626,Í2,54.87,
1626,Í3,65.75,
1626,Í4,100.19,
1626,Í7,540.25,
1626,Í9.1,0.07,
1626,Í10.1,0.68,
1635,Í1,13.29,
1635,Í2,26.45,
1635,Í3,57.02,
1635,Í4,45.22,
1635,Í7,395.32,
1635,Í9.1,0.26,
1635,Í10.1,2.38,
1635,Í12,0.00,
1637,Í1,13.10,
1637,Í2,46.83,
1637,Í3,87.96,
1637,Í4,72.10,
1637,Í7,446.24,
1637,Í9.1,0.01,
1637,Í10.1,1.31,
1637,Í12,0.00,
1639,Í1,31.07,
1639,Í2,56.81,
1639,Í3,58.37,
1639,Í4,70.44,
1639,Í7,157.22,
1639,Í9.1,9.66,
1639,Í10.1,1.07,
1639,Í12,12.76,
1640,Í1,21.48,
1640,Í2,50.00,
1640,Í3,65.66,
1640,Í4,83.14,
1640,Í7,225.19,
1640,Í9.1,0.24,
1640,Í10.1,1.88,
1640,Í12,0.00,
1657,Í1,11.36,
1657,Í2,70.48,
1657,Í3,94.77,
1657,Í4,38.23,
1657,Í7,361.79,
1657,Í9.1,16.85,
1657,Í10.1,1.03,
1657,Í12,0.00,
1659,Í1,11.34,
1659,Í2,50.84,
1659,Í3,64.48,
1659,Í4,40.81,
1659,Í7,377.07,
1659,Í10.1,2.08,
1661,Í1,50.76,
1661,Í2,118.37,
1661,Í3,116.21,
1661,Í4,15.16,
1661,Í7,127.95,
1661,Í9.1,0.20,
1661,Í10.1,1.06,
1661,Í12,0.00,
1663,Í1,15.61,
1663,Í2,36.05,
1663,Í3,1000.39,
1663,Í4,0.01,
1663,Í7,0.00,
1663,Í9.1,0.00,
1663,Í10.1,0.00,
1663,Í12,0.00,
1671,Í1,13.63,
1671,Í2,62.48,
1671,Í3,64.85,
1671,Í4,100.68,
1671,Í7,535.99,
1671,Í9.1,0.03,
1671,Í10.1,0.10,
1671,Í12,0.00,
1673,Í1,39.99,
1673,Í2,54.92,
1673,Í3,69.54,
1673,Í4,37.54,
1673,Í7,168.57,
1673,Í9.1,6.26,
1673,Í10.1,2.59,
1673,Í12,0.00,
1675,Í1,21.76,
1675,Í2,60.52,
1675,Í3,77.85,
1675,Í4,84.47,
1675,Í7,176.78,
1675,Í9.1,0.00,
1675,Í10.1,1.38,
1675,Í12,0.00,
1677,Í1,11.06,
1677,Í2,61.44,
1677,Í3,73.22,
1677,Í4,20.37,
1677,Í7,483.33,
1677,Í9.1,1.86,
1677,Í10.1,0.36,
1677,Í12,0.00,
1679,Í1,87.68,
1679,Í2,391.94,
1679,Í3,366.75,
1679,Í4,7.79,
1679,Í7,86.79,
1679,Í9.1,0.00,
1679,Í10.1,0.87,
1679,Í12,0.00,
1680,Í1,33.74,
1680,Í2,62.50,
1680,Í3,65.91,
1680,Í4,72.02,
1680,Í7,149.19,
1680,Í9.1,0.00,
1680,Í10.1,0.00,
1680,Í12,0.00,
1684,Í1,24.63,
1684,Í2,43.70,
1684,Í3,62.97,
1684,Í4,2.70,
1684,Í7,257.98,
1684,Í9.1,0.00,
1684,Í10.1,0.14,
1684,Í12,0.00,
1697,Í1,33.18,
1697,Í2,49.98,
1697,Í3,118.88,
1697,Í4,29.73,
1697,Í7,203.82,
1697,Í9.1,0.00,
1697,Í10.1,0.04,
1697,Í12,0.00,
1701,Í1,19.30,
1701,Í2,60.85,
1701,Í3,86.94,
1701,Í4,87.31,
1701,Í7,230.81,
1701,Í9.1,0.00,
1701,Í10.1,0.96,
1701,Í12,0.00,
1704,Í1,33.31,
1704,Í2,123.51,
1704,Í3,126.00,
1704,Í4,43.57,
1704,Í7,172.64,
1704,Í9.1,0.00,
1704,Í10.1,0.50,
1704,Í12,0.00,
1717,Í1,23.55,
1717,Í2,127.85,
1717,Í3,110.50,
1717,Í4,51.89,
1717,Í7,334.24,
1717,Í9.1,0.00,
1717,Í10.1,0.77,
1717,Í12,0.00,
